job_id,source_channel,source_id,source_date,source_text,source_views,source_forwards,source_button_links,redirect_location,final_url,page_title,page_h1,page_meta_description,page_canonical_url,page_body_text
571702,ethiojobsofficial,7964,2026-04-20 08:32:07,"**Driver (Office Support)**
**__at Ultra Global Trading__**

**Categories:** #NaturalSciences #SocialSciences #CommunityService #Automotive

**Location:** Addis Ababa, Head Office

**Deadline:** May 04, 2026

**Career Level:** Junior Level(1-3 years)

**Number of people required:** 1

**Requirements:**
• Educational Background Minimum High School Complete
• Experience Minimum 2–4 years of driving experience (company or organization preferred) Experience in office support or messenger duties is an advantage",7019,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571702""}]",/jobs/v8zTlUMct4-driver-office-support,https://ethiojobs.net/job/v8zTlUMct4-driver-office-support,Driver (Office Support) Jobs and Vacancies in Ethiopia | ...,,Looking for jobs in Ethiopia? Explore Ultra Global Trading for the Driver (Office Support) role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/v8zTlUMct4-driver-office-support,
571701,ethiojobsofficial,7963,2026-04-20 08:29:43,"**Driver for CEO**
**__at Ultra Global Trading__**

**Categories:** #NaturalSciences #SocialSciences #CommunityService #Automotive

**Location:** Addis Ababa, Head Office

**Deadline:** May 04, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Educational Background Minimum High School Complete
• Experience Minimum 3–5 years of experience as a professional driver (preferably for senior management)",6509,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571701""}]",/jobs/cesOxh08SK-driver-for-ceo,https://ethiojobs.net/job/cesOxh08SK-driver-for-ceo,Driver for CEO Jobs and Vacancies in Ethiopia | Ethiojobs.,,Looking for jobs in Ethiopia? Explore Ultra Global Trading for the Driver for CEO role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/cesOxh08SK-driver-for-ceo,
571700,ethiojobsofficial,7962,2026-04-20 08:27:52,"**Secretary and Office Assistance**
**__at Ultra Global Trading__**

**Categories:** #Admin #Secretarial #Clerical #Business #Administration

**Location:** Addis Ababa, Head Office

**Deadline:** May 04, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Educational Background BA Degree in Secretarial Science and Office Management, or Related Field.
• Cumulative GPA 3.0
• Experience Minimum of 3 Years Relevant Experience. Experience in Coffee and Sesame Export company is advantageous",6013,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571700""}]",/jobs/CvW6jKujlD-secretary-and-office-assistance,https://ethiojobs.net/job/CvW6jKujlD-secretary-and-office-assistance,Secretary and Office Assistance Jobs and Vacancies in Eth...,,Looking for jobs in Ethiopia? Explore Ultra Global Trading for the Secretary and Office Assistance role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/CvW6jKujlD-secretary-and-office-assistance,
571699,ethiojobsofficial,7961,2026-04-20 08:26:35,"**Junior Export Officer**
**__at Ultra Global Trading__**

**Categories:** #Warehouse #SupplyChain #Distribution #Logistics #Transport

**Location:** Addis Ababa, Head Office

**Deadline:** May 04, 2026

**Career Level:** Junior Level(1-3 years)

**Number of people required:** 1

**Requirements:**
• Educational Background BA Degree in Logistics and supply Chain Management, or Related Field, having a Certificate in Import and Export Training is Advantageous
• Cumulative GPA 3.0
• Experience Minimum of 2 Years Relevant Experience. Experience in Coffee and Sesame Export company is advantageous",6530,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571699""}]",/jobs/D18RWDSglx-junior-export-officer,https://ethiojobs.net/job/D18RWDSglx-junior-export-officer,Junior Export Officer Jobs and Vacancies in Ethiopia | Et...,,Looking for jobs in Ethiopia? Explore Ultra Global Trading for the Junior Export Officer role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/D18RWDSglx-junior-export-officer,
571698,ethiojobsofficial,7960,2026-04-20 08:24:41,"**Senior Export Officer**
**__at Ultra Global Trading__**

**Categories:** #Warehouse #SupplyChain #Distribution #Logistics #Transport

**Location:** Addis Ababa, Head Office

**Deadline:** May 05, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Educational Background BA Degree in Logistics and supply Chain Management, or Related Field, having a Certificate in Import and Export Training is Advantageous
• Cumulative GPA 3.0 Experience Minimum of 4 Years Relevant Experience. Experience in Coffee and Sesame Export company is advantageous",6740,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571698""}]",/jobs/LwEUhLaPDY-senior-export-officer,https://ethiojobs.net/job/LwEUhLaPDY-senior-export-officer,Senior Export Officer Jobs and Vacancies in Ethiopia | Et...,,Looking for jobs in Ethiopia? Explore Ultra Global Trading for the Senior Export Officer role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/LwEUhLaPDY-senior-export-officer,
571697,ethiojobsofficial,7959,2026-04-20 08:21:40,"**Senior HR Officer**
**__at Ultra Global Trading__**

**Categories:** #HumanResource #Recruitment #Management #Business #Administration

**Location:** Addis Ababa, Head Office

**Deadline:** May 04, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Educational Background BA Degree in Human Resource Management, Business Administration or Related Field & Cumulative GPA 3.0 Experience Minimum of 4 Years Relevant Experience. Experience",6554,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571697""}]",/jobs/5QU7y2blzz-senior-hr-officer,https://ethiojobs.net/job/5QU7y2blzz-senior-hr-officer,Senior HR Officer Jobs and Vacancies in Ethiopia | Ethioj...,Senior HR Officer,Looking for jobs in Ethiopia? Explore Ultra Global Trading for the Senior HR Officer role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/5QU7y2blzz-senior-hr-officer,"Find Jobs Find Companies Blog Contact Us Log In Sign Up Employers, are you recruiting? Senior HR Officer Addis Ababa, Head Office Human Resource and Recruitment Management Apply Now Save Share Location Type : Office Deadline : May 4th, 2026 Career Level : Mid Level(3-5 years) Employment Type : Full time Number of people required : 1 View all open positions About the Job Our Company, Ultra Global Trading Would like to Recruit Competent applicants to fill the following Vacant Positions, Required No: 1 Place of Work; Addis Ababa, Head Office Note: - Salary-: Negotiable and Attractive Only Qualified Applicants Will be Contact Female applicant Will be Encouraged About You Educational Background BA Degree in Human Resource Management, Business Administration or Related Field & Cumulative GPA 3.0 Experience Minimum of 4 Years Relevant Experience. Experience Requirement Skill Human Resource Management, Management, Business Administration, How To Apply Therefore, those interested and Qualified Candidates are Invited to Submit non- returnable Application with copy of Credentials in person within 10 Working Days from the first date of announcement to Administration Department Located Around Bole Medahnialem road, Robel Plaza 6 Floor office Number 602. For more Information, please call Us +25191540239 Email: ayelebisratacct@gmail.com More Jobs by Ultra Global Trading Search Similar Jobs in Senior HR Officer Jobs in Human Resource and Recruitment Jobs in Management Jobs in Business and Administration Jobs for Mid Level(3-5 years) Jobs in Addis Ababa FAQ How to register How to apply for a job? How do I reset my password? How do I edit my CV on Ethiojobs? Job Seekers Find Jobs Register Post CVs Job Alerts Employers Login Register Post Jobs Features Contact us Meskel Flower Road Behind Nazra Hotel, Addis Ababa, Ethiopia +251-993-87-22-46 | +251-924-91-08-47 candidates@ethiojobs.net Subscribe to get updates from Ethiojobs Subscribe About Us Contact Us FAQs Terms of Service © 2004-2026 EthioJobs."
571694,ethiojobsofficial,7958,2026-04-20 08:12:48,"**Senior Accountant**
**__at Dodai Manufacturing Plc.__**

**Categories:** #Accounting #Finance

**Location:** Ethiopia

**Deadline:** Apr 30, 2026

**Career Level:** Mid Level(3-5 years)

**Experience Level:** 3-5 years

**Number of people required:** 1

**Requirements:**
• Qualifications & Requirements:Bachelor’s degree in Accounting, Finance, or a related field.2-3 years of experience in accounting, preferably in the manufacturing sector.Strong knowledge of cost accounting, inventory management, and financial reporting.Proficiency in accounting software & Microsoft Excel.Excellent analytical, organizational, and problem-solving skills.Strong attention to detail and accuracy in financial reporting.Ability to work independently and collaboratively in a fast-paced environment",6843,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571694""}]",/jobs/85ivW6yPRT-senior-accountant,https://ethiojobs.net/job/85ivW6yPRT-senior-accountant,Senior Accountant Jobs and Vacancies in Ethiopia | Ethioj...,,Looking for jobs in Ethiopia? Explore Dodai Manufacturing Plc. for the Senior Accountant role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/85ivW6yPRT-senior-accountant,
571692,ethiojobsofficial,7957,2026-04-20 08:08:10,"**Site Acquisition Associate**
**__at Dodai Manufacturing Plc.__**

**Categories:** #Engineering #Architecture #Construction

**Location:** Ethiopia

**Deadline:** Apr 30, 2026

**Career Level:** Junior Level(1-3 years)

**Experience Level:** 1-3 years

**Number of people required:** 4

**Requirements:**
• RequirementsRequired QualificationsDiploma or Bachelor’s degree in Business, Real Estate, Architecture & Urban Planning, or related field.1–2 years of experience in field-based roles such as site scouting, real estate, sales, or operations.Physically fit and able to travel extensively across the city for field scouting and site visits.Good knowledge of Addis Ababa and Sheger city areas.Strong communication and negotiation skills.Ability to work independently and conduct field visits regularly.Ability to use Whatsapp and other communication tools.Preferred QualificationsExperience in real estate, telecom tower site acquisition, or infrastructure projects.Experience working in a startup or fast-growing en...",6811,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571692""}]",/jobs/L9Yc7RAmJc-site-acquisition-associate,https://ethiojobs.net/job/L9Yc7RAmJc-site-acquisition-associate,Site Acquisition Associate Jobs and Vacancies in Ethiopia...,,Looking for jobs in Ethiopia? Explore Dodai Manufacturing Plc. for the Site Acquisition Associate role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/L9Yc7RAmJc-site-acquisition-associate,
571689,ethiojobsofficial,7956,2026-04-20 07:49:18,"**Bid Announcement**
**__at Ethiopian Women With Disabilities National Association__**

**Categories:** #Consultancy #Training

**Location:** Addis Ababa

**Deadline:** Apr 24, 2026

**Career Level:** Senior(5-8 years)

**Number of people required:** 1

**Requirements:**
• Laptop Feature            Description 2 Series  :Dell Latitude 3550Processor:       13th Gen Intel Core i7-1355U (12 MB cache, 10 cores, up to 5.00 GHz Turbo)Operating System:      Windows 11 Pro (English, Arabic, French, Russian, Turkish)Graphics          :Intel Integrated UHD GraphicsMemory          :16 GB (1 x 16 GB), DDR5, 5200 MT/sStorage            :512 GB M.2 2230, QLC PCIe Gen 4 NVMeDisplay            :15.6"" FHD (1920×1080), 60Hz, Non-Touch, Anti-Glare IPS, 250 nits, FHD camera, WLAN, 4G WWANCamera & Microphone:          FHD HDR RGB Camera, Temporal Noise Reduction, Camera Shutter, Built-in MicrophonePalm Rest / Security:  Single Pointing Keyboard, Fingerprint Reader, SIM supportKeyboard        :English International, non-b...",8718,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571689""}]",/jobs/y7yg2E0YF1-bid-announcement,https://ethiojobs.net/job/y7yg2E0YF1-bid-announcement,Bid Announcement Jobs and Vacancies in Ethiopia | Ethiojobs.,,Looking for jobs in Ethiopia? Explore Ethiopian Women With Disabilities National Association for the Bid Announcement role. Ethiojobs is the best place to fi...,https://ethiojobs.net/job/y7yg2E0YF1-bid-announcement,
571678,ethiojobsofficial,7955,2026-04-20 07:05:17,"**KYC Officer II**
**__at ZamZam Bank__**

**Categories:** #Economics #Management #Accounting #Finance #Business #Administration #SocialSciences #CommunityService

**Location:** Addis Ababa

**Deadline:** Apr 28, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Minimum qualification and work experience: B.A Degree in Economics, Management, Accounting or other Business related fields 3 years of Branch banking experience of which 1 year as Officer I in branch operation area.",7789,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571678""}]",/jobs/wRz6Tps5A8-kyc-officer-ii,https://ethiojobs.net/job/wRz6Tps5A8-kyc-officer-ii,KYC Officer II Jobs and Vacancies in Ethiopia | Ethiojobs.,,Looking for jobs in Ethiopia? Explore ZamZam Bank for the KYC Officer II role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/wRz6Tps5A8-kyc-officer-ii,
571677,ethiojobsofficial,7954,2026-04-20 07:04:02,"**Legal Officer II**
**__at ZamZam Bank__**

**Categories:** #Legal #SocialSciences #CommunityService

**Location:** Addis Ababa

**Deadline:** Apr 28, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Minimum qualification and work experience: LLB in Law3 years of banking experience of which 1 year as Officer I in legal service area.",7312,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571677""}]",/jobs/SzIrATZ4Mv-legal-officer-ii,https://ethiojobs.net/job/SzIrATZ4Mv-legal-officer-ii,Legal Officer II Jobs and Vacancies in Ethiopia | Ethiojobs.,,Looking for jobs in Ethiopia? Explore ZamZam Bank for the Legal Officer II role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/SzIrATZ4Mv-legal-officer-ii,
571675,ethiojobsofficial,7953,2026-04-20 07:02:33,"**Senior Resident Internal Auditor**
**__at ZamZam Bank__**

**Categories:** #Management #Accounting #Finance #Business #Administration #SocialSciences #CommunityService

**Location:** Addis Ababa

**Deadline:** Apr 28, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• Minimum qualification and work experience: BA Degree in Management, Accounting or other Business related fields 4 years of banking experience respectively of which 2 years as officer in audit related areas.",7858,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571675""}]",/jobs/TIpCYPRHud-senior-resident-internal-auditor,https://ethiojobs.net/job/TIpCYPRHud-senior-resident-internal-auditor,Senior Resident Internal Auditor Jobs and Vacancies in Et...,,Looking for jobs in Ethiopia? Explore ZamZam Bank for the Senior Resident Internal Auditor role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/TIpCYPRHud-senior-resident-internal-auditor,
571674,ethiojobsofficial,7952,2026-04-20 06:57:10,"**IT Supporter**
**__at Lotus MCH Center__**

**Categories:** #IT #ComputerScience #SoftwareEngineering

**Location:** Haile Garment Area, Addis Ababa, Ethiopia

**Deadline:** Apr 25, 2026

**Career Level:** Junior Level(1-3 years)

**Number of people required:** 1

**Requirements:**
• Qualifications & Experience Required:
• Diploma or Degree in Information Technology, or related field.
• Basic knowledge of computer hardware, software, and networking.
...",6248,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571674""}]",/jobs/mA9jzzs6QK-it-supporter,https://ethiojobs.net/job/mA9jzzs6QK-it-supporter,IT Supporter Jobs and Vacancies in Ethiopia | Ethiojobs.,,Looking for jobs in Ethiopia? Explore Lotus MCH Center for the IT Supporter role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/mA9jzzs6QK-it-supporter,
571673,ethiojobsofficial,7951,2026-04-20 06:52:47,"**Reception/Cashier**
**__at Lotus MCH Center__**

**Categories:** #Accounting #Finance

**Location:** Haile Garment Area, Addis Ababa, Ethiopia

**Deadline:** Apr 25, 2026

**Career Level:** Junior Level(1-3 years)

**Number of people required:** 2

**Requirements:**
• Qualifications & Experience Required: Diploma on accounting and related fields or Any BSC degree. Proven experience as a receptionist, cashier, finance assistant, or other related roleStrong numerical and record-keeping skills.Familiarity with basic accounting and cash handling procedures.Proficient in computer applications (MS Excel, billing software).Great communication skill Ability to work under pressure Great service skill Multitasking and organized Preferred:Familiar with Maraki Pos cashier system 1 year and above experienceWork experience with at Health care or Hotel and Tourism industry is preferredSkills & CompetenciesIntegrity and high level of accuracy in cash handling.Good communication and interpersonal skills.Ability to work in...",6008,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571673""}]",/jobs/dfFc9Dxbo7-receptioncashier,https://ethiojobs.net/job/dfFc9Dxbo7-receptioncashier,Reception/Cashier Jobs and Vacancies in Ethiopia | Ethioj...,,Looking for jobs in Ethiopia? Explore Lotus MCH Center for the Reception/Cashier role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/dfFc9Dxbo7-receptioncashier,
571672,ethiojobsofficial,7950,2026-04-20 06:51:20,"**Senior Accountant**
**__at Everbright Plastic Manufacturing Private Enterprise__**

**Categories:** #Accounting #Finance #SocialSciences #CommunityService

**Location:** Amhara Region, North Shoa zone, Bulga City Admin, Tulfa Kebele (Debre Birhan Direction 64 KM from Addis Ababa).

**Deadline:** May 21, 2026

**Career Level:** Senior(5-8 years)

**Number of people required:** 1

**Requirements:**
• QualificationB.A Degree in Accounting and finance and Peachtree certification.Good knowledge of Ethiopian tax policy and regulation.Ability to work under pressure, organized, good communication with finance group and willing to work overtime.Computer skills with Microsoft Office Applications.Proven working experience as Accountant and at least 2 years on a Senior Accountant position.Experience:5 years and above.",6418,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571672""}]",/jobs/WxGrqJtTnZ-senior-accountant,https://ethiojobs.net/job/WxGrqJtTnZ-senior-accountant,Senior Accountant Jobs and Vacancies in Ethiopia | Ethioj...,,Looking for jobs in Ethiopia? Explore Everbright Plastic Manufacturing Private Enterprise for the Senior Accountant role. Ethiojobs is the best place to find...,https://ethiojobs.net/job/WxGrqJtTnZ-senior-accountant,
571671,ethiojobsofficial,7949,2026-04-20 06:47:48,"**HR Manager**
**__at Everbright Plastic Manufacturing Private Enterprise__**

**Categories:** #HumanResource #Recruitment #Business #Administration #SocialSciences #CommunityService

**Location:** Amhara Region, North Shoa zone, Bulga City Admin, Tulfa Kebele (Debre Birhan Direction 64 KM from Addis Ababa).

**Deadline:** May 21, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 2

**Requirements:**
• QualificationGraduate in Human Resource Management or Business Management.Ability to work under pressure, well organized and willing for overtime.Have proficiency in English and competency in computer skills.In-depth knowledge of Labor Law and HR regulations.Experience:Above 4 years proven experience; and factory experience is an advantage.",6733,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571671""}]",/jobs/652ZpfX0Am-hr-manager,https://ethiojobs.net/job/652ZpfX0Am-hr-manager,HR Manager Jobs and Vacancies in Ethiopia | Ethiojobs.,,Looking for jobs in Ethiopia? Explore Everbright Plastic Manufacturing Private Enterprise for the HR Manager role. Ethiojobs is the best place to find job op...,https://ethiojobs.net/job/652ZpfX0Am-hr-manager,
571669,ethiojobsofficial,7948,2026-04-20 06:44:22,"**TERMS OF REFERENCE (TOR) Design, Development, and Installation of a Dignity Material Dispensing Machine**
**__at Timret Lehiwot Ethiopia__**

**Categories:** #Consultancy #Training

**Location:** Addis Ababa

**Deadline:** Apr 27, 2026

**Career Level:** Senior(5-8 years)

**Number of people required:** 1

**Requirements:**
• 10. Qualifications & ExperienceThe engineer/team should demonstrate:Experience in automated machines, vending systems, or hardware solutionsCapacity for local fabrication and servicingUnderstanding of low-resource or humanitarian settings is an advantageAbility to work collaboratively with program staff and adapt designs based on feedback",7413,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571669""}]",/jobs/nNwBpS1IBL-terms-of-reference-tor-design-development-and-installation-of-a-dignity-material-dispensing-machine,https://ethiojobs.net/job/nNwBpS1IBL-terms-of-reference-tor-design-development-and-installation-of-a-dignity-material-dispensing-machine,"TERMS OF REFERENCE (TOR) Design, Development, and Install...",,"Looking for jobs in Ethiopia? Explore Timret Lehiwot Ethiopia for the TERMS OF REFERENCE (TOR) Design, Development, and Installation of a Dignity Material Di...",https://ethiojobs.net/job/nNwBpS1IBL-terms-of-reference-tor-design-development-and-installation-of-a-dignity-material-dispensing-machine,
571666,ethiojobsofficial,7947,2026-04-20 05:56:22,"**Procurement Team Lead**
**__at Dodai Manufacturing Plc.__**

**Categories:** #Purchasing #Procurement

**Location:** Ethiopia

**Deadline:** Apr 30, 2026

**Career Level:** Mid Level(3-5 years)

**Experience Level:** 3-5 years

**Number of people required:** 1

**Requirements:**
• Required QualificationsBachelor’s degree in Procurement, Supply Chain Management, Business Administration, or a related field.3+ years of progressively responsible experience in procurement or supply chain management, with some team leadership exposure preferred.Strong knowledge of procurement best practices, logistics coordination, contract management, and supplier performance evaluation.Proven ability to lead negotiations and manage high-value contracts.Experience working with ERP systems and procurement digital tools.Strong leadership, analytical, communication, and stakeholder management skills.High level of efficiency, integrity, accountability, and ability to manage teams effectively.Preferred QualificationsExperience in m...",8037,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571666""}]",/jobs/GUqk0xvhEi-procurement-team-lead,https://ethiojobs.net/job/GUqk0xvhEi-procurement-team-lead,Procurement Team Lead Jobs and Vacancies in Ethiopia | Et...,,Looking for jobs in Ethiopia? Explore Dodai Manufacturing Plc. for the Procurement Team Lead role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/GUqk0xvhEi-procurement-team-lead,
571664,ethiojobsofficial,7946,2026-04-20 05:29:09,"**First Line Manager**
**__at Droga Pharma PLC.__**

**Categories:** #Pharmaceutical

**Location:** Addis Ababa

**Deadline:** Apr 25, 2026

**Career Level:** Senior(5-8 years)

**Number of people required:** 1

**Requirements:**
• Professional and personal skillBachelor’s degree in Pharmacy or a related field.Minimum of 5 years of proven experience in relevant field.Willingness to travel out of town for training and meetings as necessary.Demonstrated ability to achieve results under pressure.Strong writing and communication skills.Excellent negotiation and interpersonal skills.Proficiency in all Microsoft Office applications.Creativity and analytical skills for effective problem-solving.Market research and intelligence skills to analyze competitor activities.Ability to work and liaise with cross-functional teams.Highly organized, team player, and self-starter.Attention to detail and ability to follow instructions.High ethical standards and professionalism.",8862,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571664""}]",/jobs/XoWPqfWlVy-first-line-manager-dermatological-products,https://ethiojobs.net/job/XoWPqfWlVy-first-line-manager-dermatological-products,First Line Manager Jobs and Vacancies in Ethiopia | Ethio...,,Looking for jobs in Ethiopia? Explore Droga Pharma PLC. for the First Line Manager role. Ethiojobs is the best place to find job opportunities. | Find Jobs and Apply Today,https://ethiojobs.net/job/XoWPqfWlVy-first-line-manager-dermatological-products,
571663,ethiojobsofficial,7945,2026-04-20 02:07:06,"**Sponsorship and Partnership Lead**
**__at Fairteam Trading PLC (Prana Events)__**

**Categories:** #Sales #Marketing

**Location:** Addis Ababa

**Deadline:** May 21, 2026

**Career Level:** Mid Level(3-5 years)

**Experience Level:** 3-5 years

**Number of people required:** 1

**Requirements:**
• Qualifications & Experience Bachelor’s degree in business, Marketing, Communications, Event Management, International Trade, or related field. 5–8 years of experience in sponsorship/partnership sales, advertising or brand sales, or institutional B2B roles. Proven ability to independently manage complex sales cycles and multi-stakeholder partnerships. Experience in exhibitions, conferences, trade promotion, or sector programs is a strong advantage. Skills & Competencies Strong consultative selling and high-level negotiation skills. Excellent proposal writing and ROI storytelling for sponsors. Ability to work autonomously and manage multiple high-value workstreams under a deadline. Strong stakeholder diplomacy...",9702,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571663""}]",/jobs/YJpKZZoUIo-sponsorship-and-partnership-lead,https://ethiojobs.net/job/YJpKZZoUIo-sponsorship-and-partnership-lead,Sponsorship and Partnership Lead Jobs and Vacancies in Et...,,Looking for jobs in Ethiopia? Explore Fairteam Trading PLC (Prana Events) for the Sponsorship and Partnership Lead role. Ethiojobs is the best place to find ...,https://ethiojobs.net/job/YJpKZZoUIo-sponsorship-and-partnership-lead,
571660,ethiojobsofficial,7944,2026-04-19 20:43:05,"**Area Sales Manager - Jimma**
**__at Repi Soap & Detergent PLC__**

**Categories:** #Retail #Wholesale #Distribution #Sales #Marketing #FMCG #Manufacturing

**Location:** Jimma

**Deadline:** May 19, 2026

**Career Level:** Mid Level(3-5 years)

**Number of people required:** 1

**Requirements:**
• RequirementBA Degree in Sales & Marketing Management field of study Minimum 3 years’ experience as Sales Representatives or 1 Year as Area Sales Manager in FMCG",12434,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571660""}]",/jobs/GwIgqu3pR2-area-sales-manager-jimma,https://ethiojobs.net/job/GwIgqu3pR2-area-sales-manager-jimma,Area Sales Manager - Jimma Jobs and Vacancies in Ethiopia...,,Looking for jobs in Ethiopia? Explore Repi Soap & Detergent PLC for the Area Sales Manager - Jimma role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/GwIgqu3pR2-area-sales-manager-jimma,
571653,ethiojobsofficial,7943,2026-04-18 13:48:18,"**Full Stack Software Engineer**
**__at Tankwa Tours and Travel__**

**Categories:** #IT #ComputerScience #SoftwareEngineering

**Location:** Addis Ababa

**Deadline:** May 19, 2026

**Career Level:** Junior Level(1-3 years)

**Experience Level:** 1-3 years

**Number of people required:** 1

**Requirements:**
• Experience: 3 yrsGraduate Year: 2023",15547,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571653""}]",/jobs/5BStoT72zQ-full-stack-software-engineer,https://ethiojobs.net/job/5BStoT72zQ-full-stack-software-engineer,Full Stack Software Engineer Jobs and Vacancies in Ethiop...,,Looking for jobs in Ethiopia? Explore Tankwa Tours and Travel for the Full Stack Software Engineer role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/5BStoT72zQ-full-stack-software-engineer,
571652,ethiojobsofficial,7942,2026-04-18 10:18:25,"**IT Support Specialist**
**__at Pitron Tech Solutions__**

**Categories:** #IT #ComputerScience #SoftwareEngineering

**Location:** Hawassa

**Deadline:** May 19, 2026

**Career Level:** Junior Level(1-3 years)

**Experience Level:** 1-3 years

**Number of people required:** 1

**Requirements:**
• Bachelor’s degree in Information Technology, Computer Science, or related field.2+ years of IT support experience, preferably in e-commerce or logistics platforms.Strong knowledge of networking, cloud systems (Azure), and API integrations.Familiarity with payment processing systems and logistics tracking tools.Excellent problem-solving and communication skills.Ability to train and support non-technical users.🔹 PreferredPrevious experience in IT support roles within corporate or tech environments.Understanding of B2B marketplace workflows and logistics systems.",14368,0,"[{""text"": ""Apply Now"", ""url"": ""http://t.me/ethiojobs_netbot?startapp=job_id_571652""}]",/jobs/giGo1SPF2I-it-support-specialist,https://ethiojobs.net/job/giGo1SPF2I-it-support-specialist,IT Support Specialist Jobs and Vacancies in Ethiopia | Et...,,Looking for jobs in Ethiopia? Explore Pitron Tech Solutions for the IT Support Specialist role. Ethiojobs is the best place to find job opportunities.,https://ethiojobs.net/job/giGo1SPF2I-it-support-specialist,
